movie_id,title,cast,crew
805,Rosemary's Baby,"Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer, Maurice Evans",Director: Roman Polanski; Writer: Roman Polanski
11697,The Man Who Shot Liberty Valance,"John Wayne, James Stewart, Vera Miles, Lee Marvin, Edmond O'Brien","Director: John Ford; Writer: Willis Goldbeck, James Warner Bellah"
22051,Adam,"Hugh Dancy, Rose Byrne, Peter Gallagher, Amy Irving, Frankie Faison",Director: Max Mayer; Writer: Max Mayer
436,Maria Full of Grace,"Catalina Sandino Moreno, Guilied Lopez, Yenny Paola Vega, John Álex Toro, Virgina Ariza",Director: Joshua Marston; Writer: Joshua Marston
55347,Beginners,"Ewan McGregor, Christopher Plummer, Mélanie Laurent, Goran Visnjic, Kai Lennox",Director: Mike Mills; Writer: Mike Mills
10070,Feast,"Balthazar Getty, Henry Rollins, Navi Rawat, Judah Friedlander, Jason Mewes",Director: John Gulager
8469,Animal House,"John Belushi, Tim Matheson, John Vernon, Verna Bloom, Tom Hulce","Director: John Landis; Writer: Harold Ramis, Douglas Kenney"
658,Goldfinger,"Sean Connery, Honor Blackman, Gert Fröbe, Shirley Eaton, Tania Mallet","Director: Guy Hamilton; Writer: Richard Maibaum, Paul Dehn"
125490,Antiviral,"Caleb Landry Jones, Sarah Gadon, Malcolm McDowell, Joe Pingue, Sheila McCarthy",Director: Brandon Cronenberg; Writer: Brandon Cronenberg
1585,It's a Wonderful Life,"James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell, Henry Travers","Director: Frank Capra; Writer: Frank Capra, Frances Goodrich"
627,Trainspotting,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Robert Carlyle, Kelly Macdonald",Director: Danny Boyle; Writer: John Hodge
23618,The Original Kings of Comedy,"Steve Harvey, D. L. Hughley, Cedric the Entertainer, Bernie Mac","Director: Spike Lee; Writer: Bernie Mac, Cedric the Entertainer"
41436,Paranormal Activity 2,"Katie Featherston, David Bierend, Brian Boland, Molly Ephraim, Seth Ginsberg","Director: Tod Williams; Writer: Christopher B. Landon, Tom Pabst"
10162,Waking Ned,"Ian Bannen, David Kelly, Fionnula Flanagan, Susan Lynch, Brendan Dempsey",Director: Kirk Jones; Writer: Kirk Jones
1430,Bowling for Columbine,"Michael Moore, George H. W. Bush, George W. Bush, Dick Clark, Charlton Heston",Director: Michael Moore; Writer: Michael Moore
259943,Coming Home,"Gong Li, Chen Dao-Ming, Guo Tao, Zhang Jia-Yi, Yan Ni",Director: Zhang Yimou; Writer: Zou Jingshi
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,"Robert Englund, Mark Patton, Kim Myers, Robert Rusler, Clu Gulager",Director: Jack Sholder; Writer: David Chaskin
11257,A Room with a View,"Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands, Simon Callow","Director: James Ivory; Writer: E.M. Forster, Ruth Prawer Jhabvala"
158015,The Purge,"Lena Headey, Ethan Hawke, Max Burkholder, Adelaide Kane, Rhys Wakefield",Director: James DeMonaco; Writer: James DeMonaco
82507,Sinister,"Ethan Hawke, Juliet Rylance, Vincent D'Onofrio, James Ransone, Fred Dalton Thompson",Director: Scott Derrickson; Writer: C. Robert Cargill
20337,Martin Lawrence Live: Runteldat,Martin Lawrence,"Director: Martin Lawrence, David Raynr"
261,Cat on a Hot Tin Roof,"Elizabeth Taylor, Paul Newman, Burl Ives, Judith Anderson, Jack Carson","Director: Richard Brooks; Writer: Richard Brooks, James Poe"
1685,Beneath the Planet of the Apes,"James Franciscus, Kim Hunter, Maurice Evans, Linda Harrison, Charlton Heston","Director: Ted Post; Writer: Paul Dehn, Mort Abrahams"
20737,Air Bud,"Kevin Zegers, Wendy Makkena, Michael Jeter, Bill Cobbs, Brendan Fletcher","Director: Charles Martin Smith; Writer: Paul Tamasy, Aaron Mendelsohn"
10991,Pokémon: Spell of the Unknown,"Veronica Taylor, Rachael Lillis, Eric Stuart","Director: Michael Haigney, Kunihiko Yuyama; Writer: Kunihiko Yuyama, Takeshi Shudo"
10225,Friday the 13th Part VI: Jason Lives,"Thom Mathews, Jennifer Cooke, David Kagen, Renée Jones, Tom Fridley",Director: Tom McLoughlin; Writer: Tom McLoughlin
826,The Bridge on the River Kwai,"William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa, James Donald","Director: David Lean; Writer: Carl Foreman, Michael Wilson"
34086,Spaced Invaders,"Ariana Richards, Douglas Barr, Royal Dano, William Holmes",Director: Patrick Read Johnson; Writer: Patrick Read Johnson
5854,Family Plot,"Barbara Harris, Bruce Dern, Karen Black, William Devane, Ed Lauter",Director: Alfred Hitchcock; Writer: Ernest Lehman
284,The Apartment,"Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston, Jack Kruschen","Director: Billy Wilder; Writer: Billy Wilder, I. A. L. Diamond"
10285,Jason Goes to Hell: The Final Friday,"Kane Hodder, John D. LeMay, Kari Keegan, Steven Williams, Steven Culp","Director: Adam Marcus; Writer: Jay Huguely, Dean Lorey"
5780,Torn Curtain,"Paul Newman, Julie Andrews, Lila Kedrova, Hansjörg Felmy, Tamara Toumanova","Director: Alfred Hitchcock; Writer: Willis Hall, Keith Waterhouse"
292,Dave Chappelle's Block Party,"Dave Chappelle, Erykah Badu, Common, Yasiin Bey, Bilal",Director: Michel Gondry
223485,Slow West,"Michael Fassbender, Kodi Smit-McPhee, Ben Mendelsohn, Caren Pistorius, Rory McCann",Director: John Maclean; Writer: John Maclean
29463,Krush Groove,"Blair Underwood, Joseph Simmons, Darryl McDaniels, Sheila E., Kurtis Blow",Director: Michael Schultz; Writer: Ralph Farquhar
18065,Next Day Air,"Donald Faison, Mike Epps, Wood Harris, Omari Hardwick, Yasiin Bey",Director: Benny Boom; Writer: Blair Cobbs
22013,Elmer Gantry,"Burt Lancaster, Jean Simmons, Arthur Kennedy, Dean Jagger, Shirley Jones",Director: Richard Brooks; Writer: Richard Brooks
821,Judgment at Nuremberg,"Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich, Maximilian Schell","Director: Stanley Kramer; Writer: Abby Mann, Montgomery Clift"
53862,Trippin',"Deon Richmond, Donald Faison, Guy Torry, Maia Campbell, Aloma Wright",Director: David Raynr; Writer: Gary Hardwick
3089,Red River,"John Wayne, Montgomery Clift, Joanne Dru, Walter Brennan, Coleen Gray","Director: Howard Hawks, Arthur Rosson; Writer: Borden Chase, Charles Schnee"
30139,Phat Girlz,"Mo'Nique, Jimmy Jean-Louis, Godfrey, Joyful Drake, Brendan Walsh",Director: Nnegest Likké; Writer: Nnegest Likké
132344,Before Midnight,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Jennifer Prior, Charlotte Prior","Director: Richard Linklater; Writer: Richard Linklater, Ethan Hawke"
15582,Teen Wolf Too,"Jason Bateman, Kim Darby, John Astin, Mark Holton, Estee Chandler",Director: Christopher Leitch; Writer: Tim Kring
15158,Phantasm II,"James Le Gros, Reggie Bannister, Angus Scrimm, Paula Irvine, Samantha Phillips",Director: Don Coscarelli; Writer: Don Coscarelli
44634,Woman Thou Art Loosed,"Kimberly Elise, Loretta Devine, Debbi Morgan, Michael Boatman, Louisa Abernathy",Director: Michael Schultz; Writer: Stan Foster
30309,Real Women Have Curves,"America Ferrera, Lupe Ontiveros, Ingrid Oliu, George Lopez, Brian Sites",Director: Patricia Cardoso
7509,Water,"Lisa Ray, Sarala, John Abraham, Seema Biswas, Waheeda Rehman",Director: Deepa Mehta; Writer: Deepa Mehta
10557,East Is East,"Om Puri, Linda Bassett, Ian Aspinall, Jimi Mistry, Archie Panjabi",Director: Damien O'Donnell; Writer: Ayub Khan-Din
23531,Whipped,"Amanda Peet, Brian Van Holt, Jonathan Abrahams, Zorie Barber, Judah Domke",Director: Peter M. Cohen; Writer: Peter M. Cohen
28005,Kama Sutra - A Tale of Love,"Indira Varma, Sarita Choudhury, Ramon Tikaram, Naveen Andrews","Director: Mira Nair; Writer: Mira Nair, Helena Kriel"
40247,Please Give,"Rebecca Hall, Catherine Keener, Amanda Peet, Oliver Platt, Sarah Steele",Director: Nicole Holofcener; Writer: Nicole Holofcener
252,Willy Wonka & the Chocolate Factory,"Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear, Denise Nickerson",Director: Mel Stuart; Writer: Roald Dahl
24126,Warlock: The Armageddon,"Julian Sands, Chris Young, Paula Marshall, Joanna Pacula, Steve Kahan","Director: Anthony Hickox; Writer: David Twohy, Kevin Rock"
13982,8 Heads in a Duffel Bag,"Joe Pesci, Kristy Swanson, George Hamilton, Dyan Cannon, Andy Comeau",Director: Tom Schulman; Writer: Tom Schulman
16642,Days of Heaven,"Richard Gere, Brooke Adams, Linda Manz, Sam Shepard, Robert J. Wilke",Director: Terrence Malick; Writer: Terrence Malick
17734,Thirteen Conversations About One Thing,"John Turturro, Clea DuVall, Matthew McConaughey, Amy Irving, Alan Arkin","Director: Jill Sprecher; Writer: Jill Sprecher, Karen Sprecher"
18892,Jawbreaker,"Rose McGowan, Julie Benz, Rebecca Gayheart, Carol Kane, Pam Grier",Director: Darren Stein; Writer: Darren Stein
549,Basquiat,"Jeffrey Wright, David Bowie, Dennis Hopper, Gary Oldman, Benicio del Toro","Director: Julian Schnabel; Writer: Julian Schnabel, John F. Bowe"
121986,Frances Ha,"Greta Gerwig, Mickey Sumner, Adam Driver, Michael Zegen, Michael Esper","Director: Noah Baumbach; Writer: Noah Baumbach, Greta Gerwig"
868,Tsotsi,"Presley Chweneyagae, Jerry Mofokeng, Terry Pheto, Kenneth Nkosi, Zenzo Ngqobe",Director: Gavin Hood; Writer: Gavin Hood
10683,Happiness,"Jane Adams, Jon Lovitz, Philip Seymour Hoffman, Dylan Baker, Evan Silverberg",Director: Todd Solondz; Writer: Todd Solondz
17995,DysFunktional Family,"Eddie Griffin, Joe Howard, Matthew Brent, Robert Noble",Director: George Gallo; Writer: Eddie Griffin
246403,Tusk,"Michael Parks, Justin Long, Haley Joel Osment, Génesis Rodríguez, Ralph Garman",Director: Kevin Smith; Writer: Kevin Smith
670,Oldboy,"Choi Min-sik, Yoo Ji-tae, Kang Hye-jung, Kim Byeong-ok, Oh Dal-su","Director: Park Chan-wook; Writer: Park Chan-wook, Hwang Jo-yun"
35691,Letters to God,"Robyn Lively, Jeffrey Johnson, Bailee Madison, Maree Cheatham, Tanner Maguire","Director: David Nixon, Patrick Doughtie; Writer: Art D'Alessandro"
49010,Hobo with a Shotgun,"Rutger Hauer, Gregory Smith, Robb Wells, Brian Downey, Molly Dunsworth",Director: Jason Eisener; Writer: John Davies
317930,Compadres,"Omar Chaparro, Joey Morgan, Aislinn Derbez, Eric Roberts, Camila Sodi","Director: Enrique Begné; Writer: Gabriel Ripstein, Ted Perkins"
11229,Freeway,"Kiefer Sutherland, Reese Witherspoon, Wolfgang Bodison, Dan Hedaya, Amanda Plummer",Director: Matthew Bright; Writer: Matthew Bright
22488,Love's Abiding Joy,"Erin Cottrell, Logan Bartholomew, William Morgan Sheppard, James Tupper, Irene Bedard",Director: Michael Landon Jr.
24469,Fish Tank,"Katie Jarvis, Michael Fassbender, Kierston Wareing, Rebecca Griffiths, Harry Treadaway",Director: Andrea Arnold; Writer: Andrea Arnold
82533,Damsels in Distress,"Greta Gerwig, Carrie MacLemore, Megalyn Echikunwoke, Analeigh Tipton, Ryan Metcalf",Director: Whit Stillman; Writer: Whit Stillman
50942,Creature,"Craig T. Nelson, Kim Cattrall, Colm Feore, Cress Williams, Michael Reilly Burke",Director: Stuart Gillard
84174,Bachelorette,"Kirsten Dunst, Isla Fisher, Lizzy Caplan, Rebel Wilson, Adam Scott",Director: Leslye Headland; Writer: Leslye Headland
34099,Brave New Girl,"Virginia Madsen, Lindsey Haun, Barbara Mamabolo, John Ralston, Nick Roth","Director: Bobby Roth; Writer: Britney Spears, Lynne Spears"
79940,Tim and Eric's Billion Dollar Movie,"Eric Wareheim, Tim Heidecker, John C. Reilly, Zach Galifianakis, Will Ferrell","Director: Tim Heidecker, Eric Wareheim; Writer: Tim Heidecker, Eric Wareheim"
342,Summer Storm,"Robert Stadlober, Kostja Ullmann, Alicja Bachleda-Curuś, Jürgen Tonkel, Tristano Casanova",Director: Marco Kreuzpaintner
281230,Fort McCoy,"Eric Stoltz, Kate Connor, Lyndsy Fonseca, Andy Hirsch, Camryn Manheim","Director: Michael Worth, Kate Connor; Writer: Kate Connor"
38033,Chain Letter,"Nikki Reed, Keith David, Brad Dourif, Betsy Russell, Cherilyn Wilson","Director: Deon Taylor; Writer: Michael J. Pagan, Diana Erwin"
100975,Just Looking,"Gretchen Mol, Patti LuPone, Peter Onorati, Ryan Merriman, Richard V. Licata",Director: Jason Alexander; Writer: Marshall Karp
38541,The Divide,"Lauren German, Michael Biehn, Milo Ventimiglia, Courtney B. Vance, Ashton Holmes","Director: Xavier Gens; Writer: Karl Mueller, Eron Sheean"
39563,The Eclipse,"Ciarán Hinds, Aidan Quinn, Iben Hjejle, Jim Norton, Valerie Spelman",Director: Conor McPherson
234212,Demonic,"Maria Bello, Frank Grillo, Cody Horn, Dustin Milligan, Megan Park","Director: Will Canon; Writer: Will Canon, Doug Simon"
27404,My Big Fat Independent Movie,"Paget Brewster, Neil Barton, Eric Hoffman, Darren Keefe, Ashley Head","Director: Philip Zlotorynski; Writer: Adam Schwartz, Chris Gore"
170480,The Deported,"Nicholas Turturro, Talia Shire, Paul Rodríguez, Gary Valentine, Nick Turturro III","Director: Lance Kawas; Writer: Nicholas Turturro, Lance Kawas"
71866,Tanner Hall,"Rooney Mara, Georgia King, Brie Larson, Amy Ferguson, Antonia Steinberg","Director: Francesca Gregorini, Tatiana von Furstenberg; Writer: Francesca Gregorini, Tatiana von Furstenberg"
192210,Open Road,"Camilla Belle, Andy García, Colin Egglesfield, Juliette Lewis, Christiane Torloni","Director: Márcio Garcia; Writer: Márcio Garcia, Julia Camara"
180296,They Came Together,"Paul Rudd, Amy Poehler, Bill Hader, Ellie Kemper, Cobie Smulders","Director: David Wain; Writer: David Wain, Michael Showalter"
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,"Kathryn Fiore, Flip Schultz, Olivia Alexander, Arturo del Puerto, Danny Woodburn",Director: Craig Moss; Writer: Craig Moss
70006,Never Back Down 2: The Beatdown,"Stacey Asaro, Gralen Bryant Banks, Rus Blackwell, Beau Brasso, Eddie Bravo",Director: Michael Jai White; Writer: Chris Hauty
26039,Point Blank,"Lee Marvin, Angie Dickinson, Keenan Wynn, Carroll O'Connor, Lloyd Bochner","Director: John Boorman; Writer: Alexander Jacobs, David Newhouse"
79587,Four Single Fathers,"Alessandro Gassman, Francesco Quinn, Joe Urla, Lenny Venito, Jennifer Esposito","Director: Paolo Monico; Writer: Gabriele Muccino, Liz Tuccillo"
176077,Enter the Dangerous Mind,"Jake Hoffman, Nikki Reed, Thomas Dekker, Scott Bakula, Jason Priestley","Director: Youssef Delara, Victor Teran; Writer: Victor Teran"
260947,Something Wicked,"Shantel VanSanten, John Robinson, James Patrick Stuart, Brittany Murphy, Robert Blanche",Director: Darin Scott; Writer: Joe Colleran
342502,AWOL-72,"Luke Goss, RZA, Bokeem Woodbine, Louis Mandylor, Brooke Newton","Director: Christian Sesma; Writer: Christian Sesma, Cecil Chambers"
191229,Iguana,"Everett McGill, Fabio Testi, Michael Madsen, Jack Taylor","Director: Monte Hellman; Writer: Monte Hellman, Steven Gaydos"
43213,Chicago Overcoat,"Frank Vincent, Kathrine Narducci, Mike Starr, Stacy Keach, Armand Assante",Director: Brian Caunter; Writer: John Bosher
44594,Barry Munday,"Patrick Wilson, Malcolm McDowell, Judy Greer, Chloë Sevigny, Missi Pyle",Director: Chris D'Arienzo; Writer: Chris D'Arienzo
666,Central Station,"Fernanda Montenegro, Marília Pêra, Vinícius de Oliveira, Othon Bastos, Otávio Augusto","Director: Walter Salles; Writer: Walter Salles, Marcos Bernstein"
248,Pocketful of Miracles,"Glenn Ford, Bette Davis, Hope Lange, Arthur O'Connell, Peter Falk","Director: Frank Capra; Writer: Hal Kanter, Harry Tugend"
325173,Close Range,"Scott Adkins, Nick Chinlund, Caitlin Keats, Jake La Botz, Tony Perez","Director: Isaac Florentine; Writer: Shane Dax Taylor, Chad Law"
55831,Boynton Beach Club,"Brenda Vaccaro, Dyan Cannon, Joseph Bologna",
351043,Amnesiac,"Kate Bosworth, Wes Bentley, Shashawnee Hall, Richard Riehle, Patrick Bauchau","Director: Michael Polish; Writer: Amy Kolquist, Mike Le"
43942,Freakonomics,"Zoe Sloane, Jade Viggiano, Amancaya Aguilar, Kahiry Bess, Alisha Naragsheth","Director: Heidi Ewing, Rachel Grady; Writer: Heidi Ewing, Rachel Grady"
10226,High Tension,"Cécile de France, Maïwenn, Philippe Nahon, Franck Khalfoun, Andrei Finti","Director: Alexandre Aja; Writer: Grégory Levasseur, Alexandre Aja"
66942,Griff the Invisible,"Ryan Kwanten, Maeve Dermody, Marshall Napier, Heather Mitchell, Patrick Brammall",Director: Leon Ford; Writer: Leon Ford
356483,Unnatural,"James Remar, Sherilyn Fenn, Ron Carlson, Graham Greene, Allegra Carpenter",Director: Hank Braxtan
10476,Hustle & Flow,"Terrence Howard, Anthony Anderson, Taryn Manning, Taraji P. Henson, Elise Neal",Director: Craig Brewer; Writer: Craig Brewer
239,Some Like It Hot,"Marilyn Monroe, Tony Curtis, Jack Lemmon, George Raft, Pat O’Brien","Director: Billy Wilder; Writer: Billy Wilder, I.A.L. Diamond"
10281,Friday the 13th Part VII: The New Blood,"Kane Hodder, Lar Park Lincoln, Susan Jennifer Sullivan, Kevin Spirtas, Terry Kiser","Director: John Carl Buechler; Writer: Manuel Fidello, Daryl Haney"
630,The Wizard of Oz,"Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr, Jack Haley","Director: Victor Fleming; Writer: Edgar Allan Woolf, Noel Langley"
3034,Young Frankenstein,"Gene Wilder, Peter Boyle, Marty Feldman, Madeline Kahn, Cloris Leachman","Director: Mel Brooks; Writer: Gene Wilder, Mel Brooks"
13025,Diary of the Dead,"Michelle Morgan, Joshua Close, Shawn Roberts, Amy Lalonde, Joe Dinicol",Director: George A. Romero; Writer: George A. Romero
21461,Lage Raho Munna Bhai,"Sanjay Dutt, Arshad Warsi, Dilip Prabhavalkar, Vidya Balan, Dia Mirza","Director: Rajkumar Hirani; Writer: Rajkumar Hirani, Vidhu Vinod Chopra"
55306,Ulee's Gold,"Peter Fonda, Patricia Richardson, Christine Dunford, Tom Wood, Jessica Biel",Director: Victor Nunez; Writer: Victor Nunez
17264,The Black Stallion,"Kelly Reno, Mickey Rooney, Teri Garr, Clarence Muse, Hoyt Axton","Director: Carroll Ballard; Writer: Melissa Mathison, William D. Wittliff"
346081,Sardaarji,,Director: Rohit Jugraj
16016,Journey to Saturn,"Casper Christensen, Frank Hvam, Ali Kazim, Iben Hjejle, Peter Belli","Director: Kresten Vestbjerg Andersen, Thorbjørn Christoffersen; Writer: Nikolaj Arcel"
15875,Donovan's Reef,"John Wayne, Elizabeth Allen, Lee Marvin, Cesar Romero, Mike Mazurki","Director: John Ford; Writer: Frank S. Nugent, James Edward Grant"
5900,The Dress,"Henri Garcin, Ingeborg Elzevier, Khaldoun Elmecky, Margo Dames, Frans Vorstman",Director: Alex van Warmerdam; Writer: Alex van Warmerdam
43306,A Guy Named Joe,"Spencer Tracy, Irene Dunne, Van Johnson, Ward Bond, James Gleason",Director: Victor Fleming; Writer: Dalton Trumbo
11072,Blazing Saddles,"Cleavon Little, Gene Wilder, Harvey Korman, Slim Pickens, Madeline Kahn","Director: Mel Brooks; Writer: Richard Pryor, Mel Brooks"
9730,Friday the 13th: The Final Chapter,"Kimberly Beck, Erich Anderson, Corey Feldman, Barbara Howard, Crispin Glover",Director: Joseph Zito
209274,Ida,"Agata Trzebuchowska, Agata Kulesza, Joanna Kulig, Dawid Ogrodnik, Adam Szyszkowski","Director: Paweł Pawlikowski; Writer: Paweł Pawlikowski, Rebecca Lenkiewicz"
26371,Maurice,"James Wilby, Hugh Grant, Rupert Graves, Denholm Elliott, Simon Callow","Director: James Ivory; Writer: James Ivory, Kit Hesketh-Harvey"
14137,Beer League,"Artie Lange, Ralph Macchio, Anthony DeSando, Jimmy Palumbo, Joe Lo Truglio","Director: Frank Sebastiano; Writer: Artie Lange, Frank Sebastiano"
291,Riding Giants,"Jeff Clark, Darrick Doerner, Laird Hamilton, Dave Kalama, David H. Kalama Jr.","Director: Stacy Peralta; Writer: Stacy Peralta, Sam George"
14139,Timecrimes,"Karra Elejalde, Candela Fernández, Bárbara Goenaga, Nacho Vigalondo, Juan Inciarte",Director: Nacho Vigalondo; Writer: Nacho Vigalondo
33106,Silver Medalist,"Huang Bo, Kong Jiu, Shaohua Ma, Xu Zheng, Yung Cheung","Director: Ning Hao; Writer: Ning Hao, Yao Wang"
8875,Timber Falls,"Josh Randall, Nick Searcy, Beth Broderick, Sascha Rosemann, T.W. Leshner",Director: Tony Giglio; Writer: Tony Giglio
